text,label
Happiness as documented by CM. ️ @ Clovermead Adventure Farm,0
️#Repost from @user @user #TopRankRepost “People will forget what you…,1
Someone’s getting married •••#Wedding #Wisconsin #gettinghitched #GoodallHarrison #bestie…,0
"Bread winners! I love you (@ Bread Winners Café &amp; Bakery in Dallas, TX)",0
"Newest addition ""keep on , keepin on "" RIP Kalvin…",3
"#thesetwo # ️ @ Ridgeland, Mississippi",3
I love this photo! Sending positive thoughts all over the world for a blessed and a peaceful…,0
Omg this is me... #ageisjustanumber #40isthenew20 #momlife @ New Jersey,1
Just passing the time with gin and tonic. I'm thrilled as you can tell @ Chicago O'Hare…,1
WHO STILL BUMPIN DAT #Universal x @user ??? AVAILABLE EVERYWHERE #itunes #spotify…,3
Suited up for a wedding #performance in #vail #colorado . ️ being part of a couples special…,0
On Repeat ... #RealRapV2 macfrom8th @ Manhattan Uptown New York,3
malyphil you just made my whole day when I saw this on my cup. ️ @user,1
Today Is. Purge to get UP OUT &amp; LIVE... #thecolynation #tcnphotographyP.S Not…,3
When your granddaughter is model material having fun in the pool! #watermelon #pool…,0
"Thank you GR for being so good to me ️ ️ ️ @ Grand Rapids, Michigan",1
When Love takes you above the clouds. ️ ️ #ceanonestudiosinc #sanfrancisco #engagementphotos…,1
Family @ The Charmant Hotel,0
Thanks for coming on down to visit me in CBUS ️ @ Ohio Stadium,0
#wafflehouse for birthday breakfast #hellyaas ️ Really grateful that I got to spend this time…,0
"#OOTD @ New York, New York",0
Meeting people and interacting with my community is one of the greatest perks of my work so…,0
Wishing everyone in the Bay a good morning with yesterday's sunset. Lyft Flicks Fuji…,0
That's gang @ Southern Connecticut State University,3
Thank you for a fantastic weekend my wuv ️ ️ ️ @ New York Islanders at BARCLAYS Center,0
"Artists, who needs them because I have em'? Let's collaborate and make . Shoot me an email at…",1
"Such a beauty at 8pm tonight.Love you too, Lord! #simplejoys…",0
Beautiful day with my beautiful girl @ St Louis - Forest Park,0
Beautiful city to fall in love Visit the link in our bio and become part of our database for…,0
Actually rode my bike again good day in the woodz with @user dipy_dipy16…,1
"""We The Republic, fvck your resistance. Karate Team, murder for chicken."" - LiLEight Song: ""We…",3
"He looooves the vet (he's fine, just getting a physical) #pomeranian #pomsofinstagram…",1
First day of my vacay! Road trip up to San Luis Obispo. First stop was the beach First time at…,0
"Seriously, i work with the best people (at @user in Richmond Hill, ON)",4
Love your Family @ Kortright Centre for Conservation,0
"Truly was a lovely day, so grateful @ Toronto, Ontario",0
#Naturalhairnews #pressrelease #extensions Book your next Natural Hair Appointment at:…,0
"#repost @user "" I got tickets to give away at 12p !! Tune in to the Lunch &amp; Hip Hop mix…",3
Ayyy baseball. Throw the balls. Do the things. ...#baseball #bluejays #oakland #sports…,1
Happy Homecoming! So happy I got to do your hair and makeup @ Fort Walton Beach High School,0
my twin! ️ @ Social Kitchen &amp; Bar,0
#tbt to living out my college kpop dreams seeing Big Bang live two years ago. So excited for…,2
AFRO VIBES WEDS Come unwind TONIGHT at the most upscale lounge in Gwinnett. @user Get…,0
His kissy face Who would be stupid enough to mess with a #germanshepherd? #teeth…,1
It’s been a while and these two are happy to be out and about …,1
This is what happens when everyone gets their phones @ Sand Hill Ft Benning.,1
Favorite moments from #bushwickopenstudios ... twin twins and pure love. @ Chashama Studios…,0
When in doubt... WORKOUT! The gym will always be my happy place .…,1
"Pursuit Build! ️ (at @user East 74th Street in New York, NY)",3
These #shoes these #shoes # @ @ Chocolix Chics…,4
"As an interior designer, I pride myself on clever storage spaces #christmastree #dcliving @user",1
"Early morning picture! #GalaxyNote8 @user @ River Grove, Illinois",3
"Boston. @ Boston, Massachusetts",0
Now you know why I never smile @ The Hoover Dam,1
siting like a cat woman waiting for my prey to move #art #shmart #cat #yoga #position #shoot…,4
me and @user freestyled this whole song last night @user made the beat in 20min then…,3
"Lmfao #Astros @ Houston, Texas",3
Post-op no. two... Fingers crossed the shoulder/arm sling comes off! (@ Aurora advanced healthcare Ortho),3
"We unknowingly helped my Mom commit murder .. #MurderMystery @ South Side, Chicago",1
Hurricane break. ️ #disneyworld #magickingdom #loveofmylife @ Magic…,3
@ Cinemagic Stadium Theaters,3
New beat Just Your Girl Who did you hear on this? Let me know what you think!!! #beatmaker…,1
Halsey was soooo amazing... I can’t even put into words how awesome her concert was! ️ ️…,1
"Division LOL @ Times Square, New York City",3
"never a dull moment when I’m home ️ @ Medina, Ohio",1
About (last) #saturdaynight It's worth one more post since the #view is so great -- And the…,0
"Breh! (@ Judy's Bar &amp; Grill in Chicago, IL)",3
"love what loves you but never hate what hates you @ Lake County, Indiana",2
#VeganChalkChallenge was a great experience today! We had lots of people stop to check out our…,0
"#baltimore #drinks #noloitering @ Baltimore, Maryland",0
- @user Took over the studio @user w/ @user @user today. @user,3
"Watching from the air, what's going on ? @user emi__sugimoto @user",3
Sister time!! #sisters @ Garden of the Gods National Landmark,0
We cute #selfie #ss #weekend @ Western Washington University,2
I’m gonna be 20 pounds heavier trying to drive back to Tennessee! @ Smokey Mountains,1
We don’t play over here ya heard? Go follow @user #Shoulders #Boulders #Showders…,1
"Either someone said something funny or I’m eating my hair. TGIF, my friends!…",1
️ ️ ️ ️ ️ ️ ️ ️ ️ @user ・・・Looking forward to our World AIDS Day outreach tonight…,0
Just a simple day today #naturalmakeup #nocontacts #thursday #photooftheday #photography #model…,0
"A blast from the past #original #telephone #oldtimes #besttimes @ New York, New York",3
I miss one university #Princeton #photographer #photooftheday #spi #bridesmaid #bridesmaids…,0
DJ Suss One playing that #MaterialThings on @user S/O feedthefamilyentertainment…,3
First shot on the course of the year!!! . . Off to a great start. Hope that everyone had a…,0
Mood before work #Repost 1017_eskimorecords (get_repost)・・・ @user,3
regranned from sammyspeechless - It's #sundaybumday with avery.maie Shot by…,3
"September 12, 1987 these two love birds got married! Happy 30th to my rockstar parents @user",0
Brother ️ #fallfestival #neycenter @ Ney Nature Center,0
"first time welcoming new year in a freezing night...Happy new year @ Downtown Mobile, AL",0
Today’s a very special day cause it’s my Little’s birthday!!! I don’t know what life in SK…,0
Put some south in your mouth! @ Blues City Cafe,3
Happy 4th of July! Here's a picture of some of the year's past. My kids are so cute @user,0
""" Her Voice Is Like A #surprise #party # ️ Was Under The Weather From #sinuses #her Performance…",1
Turned 30 so thought I should have grey hair #greyhair #30thbirthday @ Shades of Blue Salon…,1
"""No Flocking"" shot by @user coming soon! #LSV2 available now on #datpiff #freestyle…",3
6 years later and Jayvid is still our 3rd wheel happy birthday…,0
"Now playing @user #NewVideo ""I'm Lit"" on @user This just a #Sneakpeek for full…",3
"You open a can, hear a noise, and you see this!! #tuna #cat #funnycat #flying cat @ Palm Bay,…",3
"My favorite person to come home to @ Woodridge, Illinois",0
Having a sisterhood this special is hard to come by ️ #gotheta…,2
"Found this labeled box in my grandma’s hall closet last night @ City of Arlington,Texas",0
Good morning!!! Life is Good Happy Holidays y'all!! Hope ALL of you have someone to spend the…,0
Prepping for magic at @user tomorrow with supersarkis ladynyoth @ Daily Dose Cafe,3
"Lovin you is fun @ Johns Island, South Carolina",0
Happy Monday Lovelies! I just scored the cutest romper EVER and it's only $52 . New blog post…,1
NOW FEATURED IN WHAT'S HOT ON ON HIS HEAD BY @user,3
The Talented&amp;Beautiful Marissa Enjoyed Your Performance @ Aisle 5,0
"Orange you glad to know citrus fruit is so good for you? To learn more about CalFresh, visit…",0
#montanaisbeautiful #bitterrootvalley @ Lee Metcalf National Wildlife Refuge,0
Really liked this sweater tee but it was too short to cover my belly and had to take this…,1
I love what i do ...... #CommunityBuildVentures #GratitudeandCelebration #TheHarrisons …,2
“How yooou doin’?” #ClaudiaWells #JenniferParker…,1
in case you are in need of new phone backgrounds @ Promontory Point,0
@user Did you read my tweet bruh?! I've already started my PC character,1
My babes @ Bridgetender Tavern And Grill,0
"Accepting all gifts. @ Chattanooga, Tennessee",0
#HappyBirthday to the most wonderful man in the world! ️ ️ ️ YOU!…,0
Tbt -#FitnessConcertKingWatatah #RepostSave @user with repostsaveapp ・・・…,3
s/o to @user &amp; @user killin the airwaves…,3
"Welcome to Guthrie, babe! ️ @ Red Brick Nights",0
"Sandwich + Forts + 2018 = BLISS #fortlife @ East Side, Charleston, South Carolina",0
#Siobhan enjoying class...not! #ColossalYouth #highschool #classroom #filmstill…,0
My loves ️ ️ ️ ️#proudparents #oceanlakescheerleaders #cheermoms…,2
@ My Little Town Kids Orlando,2
Food heaven. #Destin @ The Capriccio Cafe,0
126 is always Family!! ️ ️ @ Maestros BronxDale,2
I just love n thought this was so hilarious literally look like…,1
"This just popped up on my phone. I read it and literally out loud and said.. ""Ya it's called…",1
I have an awesome team at @user We share #vision #commondenominator @ Dwell Real Estate,1
We ️Scouting at ARTIQUE! Contact us for any art badge work projects with special pricing!…,0
Good morning! Hi! Hello! Time to get up! Mom!! He is such a morning person. Aaron and I have…,1
"MY FAVORITE JACKET COLLECTION ""DEAR REMY"" BY EL JERRELL #chicago #detroit #milwaukee #newyork…",0
! @ H Street Festival,3
"The new apron I got at #ArtistsAndFleas hand dyed, stamped and machine washable #artisana @user",3
What a cutie pie coffee table #coffeetable #reclaimedwoodfurniture…,0
Got to have a little piece of #NY in #CA love my #italianamericanbeauty #feministfriday @ Los…,0
Thanks for hosting us @user The collection is at the store for 1 more day (sunday 24th)…,0
Some incredible words from my man windchILL. ( windchill_music ) #powerofwords…,1
"Spent the afternoon with this little guy calling the game @ Catawba Brewing Co. - Charlotte, NC",2
So Elise got a little surprise when she got back from Florida last week A signed jersey from…,1
Family vacations!!! #lovemydougther #latepost @ Mt Rose Ski Tahoe,0
Cold but warm with company-getting ready for a New Year ️ @ Times…,4
I asked and she delivered! Homemade bums for turkey dinner @ On the Deck,1
"I wanted to be with you alone, and talk about the weather~~ @user",1
"Someone has a sandy nose #beachdog #bestdogever ️ #cockerspaniel #maximus @ Provincetown,…",1
"Poos’s bday! (@ Ristorante Del Lago in Colorado Springs, CO)",0
"RL Model: kingresfriado {Tyreek} @ Ripped Runways "" Baltimore's Fashion Week •Apparel:…",3
Had a fun day at the zoo yesterday! Thanks for joining us ypindolia @ The Toronto Zoo,0
"STRAIGHT UP MOST SONG I HEARD I KNEW MUSIC WAS WHERE I WANTED TO 6E #ThanksOUtKAST @ Atlanta,…",1
Momma @ Fairfield Inn &amp; Suites Oklahoma City Quail Springs/South Edmond,0
those seahawk color rush uniforms least it’s still egalitarian—this way *nobody* can see them haha,1
Stuuuuudioooo vibes w/ @user &amp; @user @ Blackdog Recording Studios,3
"Aunt Bet with her loves! ️ @ Myrtle Beach, South Carolina",0
Thankful that cheer camp is over and for all my new friends. @ The…,0
Lilybug too cute ️ she's not sharing her bag of goodies with…,2
thankful for the endless rides to and from practice #3RDPLACEBABY @ SECU Arena,0
How to eat a sandwich wo having gulls debo it ...#eatingonthebeach #saltlife #beach…,2
This is what I come home too. @ Bayonne Bridge,1
G a m e d a y b a b y ️ @ Carter-Finley Stadium - Official Home Of Wolfpack Football,3
Just moments before my left quad exploded and had to be taped back together. #swoleup…,1
New memories made tonight with my Nana ️ #myeverything #nana…,0
"SO thankful for this lady right here! Love you jebflute!!! @ Grant Park, Atlanta",0
"Texaaaaas :)#beach #FamilyTime @ South Padre Island, Texas",0
"Beautiful, at a big warm day to go on a harbor tour. @ Charleston Harbor Tours &amp; Events",0
well good luck on finding that Medic @user I need a medic n some milk,1
He hated it when he had to be in it now he won't stay out of it …,1
"Excited to see Auston Matthews in person. Go Pens (at @user in Pittsburgh, PA)",1
"starting sunday off right #lifeonthebackroads @ Rockingham County, Virginia",3
Happy Birthday cutie pie!! Uncle J &amp; Lala love you (Hopefully your…,0
Only one more show to go! I couldn't ask for a better family to support me I love you all! @user,2
"I️ ️ our snowflake hallway tree! #christmas17 #snowflakes #lml #ilovechristmas @ Lincoln, Nebraska",0
Dada life 6 hour set was #EZOO #strugglebus @ Electric Zoo Festival,3
My fam came out to Fargo! ️ ️ ️ @ The Aquarium,1
I love my Restoration Yogis. Great class ️ @ Yoga Vita,0
#DS17 GOING WAY UP TONIGHT FOR ihoopwithease OFFICIAL BDAY BASH!!! 2285 Peachtree Rd…,3
Tune into FOX40 to see my sexy husband and sacredfiredance do fancy fire things! …,1
I love a #divebars and a #boomboomroom it be nothing but #hood #flights and #realshit and…,1
Find you a food truck boyfriend that can cook that NOLA #sonia50bday #sonia50shadesoffab…,1
Damn you moth! #cat #cats #catsagram #catstagram #instagood #pussy #pussycat #kitten #kitty…,1
"Every Girl Got That One Black Dress @ Jackson, Tennessee",2
#boxing ##boxinghead with some chips @ City of La Habra,3
"I wonder, how would it feel to be transformed into a swan?Happy Tuesday…",1
